packet_drop_len,mu,theta,rho,lambda,gamma,loss_expiry,buffer_overload_losses,intial15_states,all_empty_states
20,50,0.18,0.75,37.5,9.0,0.18888835375861004,1.5852224688953783e-08,"[0.01550385 0.05239732 0.01220207 0.08605969 0.02310139 0.0154054
 0.01001559 0.09149313 0.02803422 0.017889   0.01419626 0.01409847
 0.00729792 0.00591915 0.00799139]","[1.55038536e-02 5.23973167e-02 8.60596867e-02 9.14931258e-02
 7.07863797e-02 4.24994828e-02 2.06256348e-02 8.32399759e-03
 2.85268778e-03 8.43727234e-04 2.18167962e-04 4.98456623e-05
 1.01524271e-05 1.85740543e-06 3.07243097e-07 4.62165931e-08
 6.35535961e-09 8.03441212e-10 9.43349730e-11 1.06703759e-11
 1.34694558e-12]"
20,50,0.18,0.8,40.0,9.0,0.19409284546347777,4.365433105666092e-08,"[0.01174363 0.04206344 0.01013047 0.07314935 0.02032496 0.01321649
 0.00929565 0.08227595 0.02609347 0.01623213 0.01387891 0.0127459
 0.00683409 0.00547574 0.00829559]","[1.17436285e-02 4.20634394e-02 7.31493536e-02 8.22759460e-02
 6.73035021e-02 4.27039090e-02 2.18943995e-02 9.33231210e-03
 3.37729531e-03 1.05470079e-03 2.87944433e-04 6.94595694e-05
 1.49373192e-05 2.88556162e-06 5.04034063e-07 8.00712264e-08
 1.16305108e-08 1.55378264e-09 1.93083624e-10 2.32326196e-11
 3.15113615e-12]"
20,50,0.18,0.85,42.5,9.0,0.20001385533377888,1.1116517551990141e-07,"[0.00889539 0.03360422 0.00840179 0.061578   0.0177653  0.01122911
 0.00860844 0.07292881 0.02399952 0.01451543 0.01344847 0.01135817
 0.00631727 0.00499298 0.00855735]","[8.89538930e-03 3.36042182e-02 6.15779970e-02 7.29288104e-02
 6.27820303e-02 4.19044881e-02 2.25942101e-02 1.01261124e-02
 3.85268586e-03 1.26486171e-03 3.63028301e-04 9.20654672e-05
 2.08160135e-05 4.22817361e-06 7.76652082e-07 1.29761972e-07
 1.98276234e-08 2.78799369e-09 3.65261176e-10 4.65825324e-11
 6.76218826e-12]"
20,50,0.18,0.9,45.0,9.0,0.20674299003590635,2.641210991980516e-07,"[0.00673795 0.02672461 0.00696512 0.05137247 0.01543906 0.0094538
 0.00795901 0.06378443 0.02183636 0.01280436 0.01292741 0.00998678
 0.00576956 0.00449103 0.00877399]","[6.73794754e-03 2.67246132e-02 5.13724708e-02 6.37844270e-02
 5.75388556e-02 4.02307871e-02 2.27184409e-02 1.06624625e-02
 4.24807240e-03 1.46045486e-03 4.38958245e-04 1.16587323e-04
 2.76101212e-05 5.87478760e-06 1.13056339e-06 1.97933414e-07
 3.17000791e-08 4.67477720e-09 6.43498875e-10 8.67061290e-11
 1.34245483e-11]"
20,50,0.18,0.95,47.5,9.0,0.2143667113026307,5.899126452370044e-07,"[0.00510376 0.02116221 0.00577431 0.04249605 0.01334867 0.00789004
 0.00734771 0.05509034 0.01967123 0.01115001 0.01233376 0.00867099
 0.00520963 0.00398691 0.00893963]","[5.10376088e-03 2.11622099e-02 4.24960498e-02 5.50903363e-02
 5.18696041e-02 3.78449194e-02 2.22985227e-02 1.09191502e-02
 4.53908034e-03 1.62831610e-03 5.10731305e-04 1.41577306e-04
 3.49981906e-05 7.77449807e-06 1.56225784e-06 2.85655959e-07
 4.77952337e-08 7.36852557e-09 1.06249819e-09 1.50831213e-10
 2.48301787e-11]"
20,50,0.18,1,50,9.0,0.22295893952300352,1.2464600112835887e-06,"[0.00386592 0.01668875 0.00478859 0.03487066 0.01148699 0.00652974
 0.0067719  0.04701896 0.01755633 0.00959027 0.01168194 0.00743912
 0.00465299 0.00349454 0.00904602]","[3.86592184e-03 1.66887545e-02 3.48706565e-02 4.70189610e-02
 4.60364886e-02 3.49257334e-02 2.13972516e-02 1.08952697e-02
 4.71007530e-03 1.75738772e-03 5.73400962e-04 1.65375731e-04
 4.25417987e-05 9.83600041e-06 2.05761470e-06 3.91763119e-07
 6.82789956e-08 1.09732625e-08 1.65299504e-09 2.46610875e-10
 4.30457222e-11]"
20,50,0.2,0.1,5.0,10.0,0.16966753274804025,2.377542335884856e-25,"[6.06530659e-01 2.51811050e-01 5.14542802e-02 5.11507605e-02
 1.18020023e-02 9.07182639e-03 3.79174370e-03 6.76678208e-03
 1.75834470e-03 1.31016332e-03 6.56837069e-04 1.06913700e-03
 4.42834068e-04 3.85148468e-04 2.46808818e-04]","[6.06530659e-01 2.51811050e-01 5.11507605e-02 6.76678208e-03
 6.54913011e-04 4.94045535e-05 3.02314166e-06 1.54240689e-07
 6.69495459e-09 2.51092555e-10 8.23786670e-12 2.38823540e-13
 6.17014430e-15 1.43088372e-16 2.99722908e-18 5.70196411e-20
 9.89988302e-22 1.57552801e-23 2.30740281e-25 3.12309518e-27
 4.02936878e-29]"
20,50,0.2,0.15,7.5,10.0,0.1713080542548901,6.157151126914628e-22,"[0.47236655 0.29358477 0.06069015 0.0892261  0.02086819 0.01593521
 0.00682359 0.01764999 0.00465654 0.00344312 0.00177392 0.0028016
 0.0011822  0.00102474 0.00068116]","[4.72366552e-01 2.93584769e-01 8.92260971e-02 1.76499876e-02
 2.55277428e-03 2.87619067e-04 2.62726323e-05 2.00000892e-06
 1.29474693e-07 7.23960811e-09 3.53999221e-10 1.52916619e-11
 5.88526704e-13 2.03277582e-14 6.34097642e-16 1.79623189e-17
 4.64336221e-19 1.10018921e-20 2.39885842e-22 4.83832440e-24
 9.43137107e-26]"
20,50,0.2,0.2,10.0,10.0,0.17305794731225532,1.5121014248030012e-19,"[0.36787944 0.30421498 0.06366446 0.12293986 0.02916763 0.02211397
 0.00971826 0.03231671 0.00866324 0.00635296 0.00336959 0.00515383
 0.0022175  0.00191512 0.0013243 ]","[3.67879440e-01 3.04214980e-01 1.22939862e-01 3.23167099e-02
 6.20742083e-03 9.28284416e-04 1.12486512e-04 1.13541546e-05
 9.74207253e-07 7.21718211e-08 4.67420136e-09 2.67362675e-10
 1.36226558e-11 6.22817877e-13 2.57125976e-14 9.63887888e-16
 3.29715333e-17 1.03370553e-18 2.98249281e-20 7.96996270e-22
 2.08648063e-23]"
20,50,0.2,0.25,12.5,10.0,0.17493188829185594,1.0214275347117264e-17,"[0.2865048  0.29548246 0.06264853 0.14882809 0.03584845 0.02696835
 0.01218698 0.0487276  0.01328411 0.00965473 0.00528212 0.00780817
 0.00342865 0.00294939 0.00212852]","[2.86504796e-01 2.95482465e-01 1.48828093e-01 4.87275997e-02
 1.16503516e-02 2.16736135e-03 3.26542139e-04 4.09613895e-05
 4.36588339e-06 4.01638814e-07 3.22919245e-08 2.29244974e-09
 1.44939850e-10 8.22141462e-12 4.21055273e-13 1.95789423e-14
 8.30702010e-16 3.23023498e-17 1.15610213e-18 3.83831434e-20
 1.26517480e-21]"
20,50,0.2,0.3,15.0,10.0,0.17694722027118776,3.049712211430989e-16,"[0.22313016 0.27547185 0.05922339 0.16597712 0.04062677 0.03030421
 0.01411333 0.06496164 0.01802692 0.01297518 0.00733821 0.01046003
 0.00469208 0.0040188  0.00303787]","[2.23130159e-01 2.75471848e-01 1.65977116e-01 6.49616372e-02
 1.85547241e-02 4.12114144e-03 7.40901708e-04 1.10847268e-04
 1.40855746e-05 1.54433478e-06 1.47938136e-07 1.25102758e-08
 9.42012719e-10 6.36292017e-11 3.88011552e-12 2.14811962e-13
 1.08507117e-14 5.02327666e-16 2.14075835e-17 8.47929199e-19
 3.37827421e-20]"
20,50,0.2,0.35,17.5,10.0,0.17912446088168107,5.1834752462810885e-15,"[0.17377394 0.24963186 0.05447254 0.174883   0.04354488 0.03217947
 0.015484   0.07952801 0.02248707 0.0160155  0.00938568 0.01286847
 0.00590289 0.00503201 0.00400032]","[1.73773943e-01 2.49631864e-01 1.74882997e-01 7.95280093e-02
 2.63747080e-02 6.79757174e-03 1.41730762e-03 2.45805809e-04
 3.61937166e-05 4.59672783e-06 5.09941262e-07 4.99283508e-08
 4.35216942e-09 3.40267478e-10 2.40151407e-11 1.53868648e-12
 8.99472317e-14 4.81904227e-15 2.37737452e-16 1.09247355e-17
 5.11492150e-19]"
20,50,0.2,0.4,20.0,10.0,0.18148787553888596,5.832924392430577e-14,"[0.13533528 0.22154714 0.04912343 0.17673175 0.04481539 0.0327804
 0.01634303 0.09144542 0.02637574 0.01857017 0.01130676 0.0148706
 0.006983   0.00592197 0.00497338]","[1.35335283e-01 2.21547140e-01 1.76731750e-01 9.14454220e-02
 3.44828468e-02 1.00988838e-02 2.39140572e-03 4.70816210e-04
 7.86677150e-05 1.13339373e-05 1.42597765e-06 1.58312835e-07
 1.56454281e-08 1.38665649e-09 1.10935192e-10 8.05660031e-12
 5.33827421e-13 3.24192243e-14 1.81350050e-15 9.47338465e-17
 5.10590455e-18]"
20,50,0.2,0.45,22.5,10.0,0.18406610178004204,4.79030509231292e-13,"[0.10539922 0.1934973  0.04365095 0.17296079 0.04472367 0.03234494
 0.01676239 0.1002031  0.0295175  0.02052262 0.01302013 0.01637701
 0.0078817  0.00664611 0.00592568]","[1.05399224e-01 1.93497300e-01 1.72960789e-01 1.00203096e-01
 4.22767123e-02 1.38445946e-02 3.66384932e-03 8.05786096e-04
 1.50345561e-04 2.41809776e-05 3.39551537e-06 4.20662597e-07
 4.63847521e-08 4.58658138e-09 4.09353808e-10 3.31649830e-11
 2.45148376e-12 1.66096706e-13 1.03704069e-14 6.06352393e-16
 3.70334317e-17]"
20,50,0.2,0.5,25.0,10.0,0.18689279455196925,3.068593526702339e-12,"[0.082085   0.16685976 0.03835274 0.16500531 0.04356939 0.03111742
 0.0168235  0.10567107 0.03183336 0.02183046 0.01447737 0.01735888
 0.0085723  0.00718315 0.00683643]","[8.20849983e-02 1.66859759e-01 1.65005313e-01 1.05671068e-01
 4.92481556e-02 1.78038667e-02 5.19865784e-03 1.26097801e-03
 2.59396216e-04 4.59849340e-05 7.11585887e-06 9.71337872e-07
 1.17999793e-07 1.28539344e-08 1.26378153e-09 1.12791462e-10
 9.18457098e-12 6.85596262e-13 4.71859738e-14 3.05067236e-15
 2.08531524e-16]"
20,50,0.2,0.55,27.500000000000004,10.0,0.19000724008676112,1.6077534359331635e-11,"[0.06392786 0.14239804 0.03340358 0.15416372 0.04163358 0.02932365
 0.01660628 0.10799784 0.0333189  0.02250735 0.01565676 0.01783267
 0.00904734 0.00752873 0.00769368]","[6.39278609e-02 1.42398038e-01 1.54163723e-01 1.07997844e-01
 5.50188989e-02 2.17287738e-02 6.92776923e-03 1.83406971e-03
 4.11661865e-04 7.96079288e-05 1.34355224e-05 1.99999960e-06
 2.64934361e-07 3.14681739e-08 3.37349396e-09 3.28293332e-10
 2.91502169e-11 2.37305656e-12 1.78232293e-13 1.26172213e-14
 9.55615135e-16]"
20,50,0.2,0.6,30.0,10.0,0.193454857332967,7.135378952442023e-11,"[0.04978707 0.12046655 0.02889465 0.14153754 0.03916229 0.02715894
 0.01618304 0.10751509 0.03402245 0.02260564 0.01655665 0.01784543
 0.0093135  0.00769088 0.00849216]","[4.97870681e-02 1.20466554e-01 1.41537544e-01 1.07515093e-01
 5.93501729e-02 2.53831150e-02 8.75983847e-03 2.50927989e-03
 6.09228727e-04 1.27412161e-04 2.32519510e-05 3.74233680e-06
 5.35963903e-07 6.88246781e-08 7.97684835e-09 8.39279121e-10
 8.05764219e-11 7.09369690e-12 5.76598257e-13 4.43350269e-14
 3.68982389e-15]"
20,50,0.2,0.65,32.5,10.0,0.19728747225890475,2.754771280782333e-10,"[0.03877421 0.10115476 0.02486141 0.12801612 0.03636037 0.02478422
 0.01561557 0.10465812 0.034026   0.0222013  0.0171891  0.01746242
 0.00938715 0.00768596 0.00923091]","[3.87742077e-02 1.01154762e-01 1.28016117e-01 1.04658124e-01
 6.21346445e-02 2.85641056e-02 1.05911562e-02 3.25852393e-03
 8.49509144e-04 1.90738206e-04 3.73658432e-05 6.45531730e-06
 9.92333289e-07 1.36777703e-07 1.70162809e-08 1.92187590e-09
 1.98085064e-10 1.87256074e-11 1.63579502e-12 1.35699376e-13
 1.23239361e-14]"
20,50,0.2,0.7,35.0,10.0,0.2015632158246513,9.445078965630059e-10,"[0.03019738 0.08438746 0.02130339 0.1142866  0.03339145 0.02232671
 0.01495421 0.09990452 0.03342985 0.02138211 0.01757458 0.01675731
 0.00929052 0.00753537 0.00991121]","[3.01973833e-02 8.43874557e-02 1.14286598e-01 9.99045184e-02
 6.33778374e-02 3.11162491e-02 1.23168172e-02 4.04422848e-03
 1.12499711e-03 2.69481781e-04 5.63170044e-05 1.03786292e-05
 1.70191572e-06 2.50245862e-07 3.32131911e-08 4.00219929e-09
 4.40152038e-10 4.44097846e-11 4.14463540e-12 3.68840315e-13
 3.63366721e-14]"
20,50,0.2,0.75,37.5,10.0,0.20634586871224636,2.9234551848242395e-09,"[0.02351775 0.06999359 0.01819796 0.10085678 0.03038119 0.01988308
 0.01423809 0.09373002 0.03234095 0.02023876 0.01773773 0.01580501
 0.00904885 0.00726296 0.01053466]","[2.35177457e-02 6.99935852e-02 1.00856778e-01 9.37300230e-02
 6.31746221e-02 3.29379475e-02 1.38407272e-02 4.82324554e-03
 1.42372811e-03 3.61855311e-04 8.02335627e-05 1.56879731e-05
 2.72953563e-06 4.25859391e-07 5.99780484e-08 7.67018636e-09
 8.95359048e-10 9.59169257e-11 9.51479447e-12 9.03936820e-13
 9.61076388e-14]"
20,50,0.2,0.8,40.0,10.0,0.21170346663600056,8.277463862944856e-09,"[0.01831564 0.05775262 0.01550994 0.08808297 0.02742227 0.01752373
 0.01349614 0.08657916 0.0308648  0.01885877 0.01770425 0.01467677
 0.00868821 0.00689317 0.01110168]","[1.83156388e-02 5.77526179e-02 8.80829676e-02 8.65791607e-02
 6.16847000e-02 3.39820695e-02 1.50835365e-02 5.55124850e-03
 1.73035793e-03 4.64385926e-04 1.08726153e-04 2.24488181e-05
 4.12469082e-06 6.79644349e-07 1.01103305e-07 1.36580896e-08
 1.68448182e-09 1.90724244e-10 2.00206712e-11 2.02196791e-12
 2.30978555e-13]"
20,50,0.2,0.85,42.5,10.0,0.2177060034237698,2.167217222401166e-08,"[0.01426423 0.047425   0.01319799 0.07619834 0.0245798  0.01529732
 0.01274841 0.07884758 0.02910007 0.01732249 0.01749889 0.01343709
 0.00823411 0.00644975 0.01161049]","[1.42642339e-02 4.74250034e-02 7.61983359e-02 7.88475769e-02
 5.91095716e-02 3.42519333e-02 1.59880375e-02 6.18702850e-03
 2.02768887e-03 5.72159470e-04 1.40851650e-04 3.05803455e-05
 5.90884800e-06 1.02401192e-06 1.60234648e-07 2.27726215e-08
 2.95534514e-09 3.52245793e-10 3.89759876e-11 4.16921890e-12
 5.09716335e-13]"
20,50,0.2,0.9,45.0,10.0,0.2244221411556685,5.294201873277349e-08,"[0.011109   0.03877151 0.01121897 0.06533916 0.02189674 0.01323506
 0.01200764 0.07087317 0.02713557 0.01570081 0.01714429 0.01214203
 0.00771056 0.00595494 0.01205652]","[1.11089967e-02 3.87715111e-02 6.53391642e-02 7.08731744e-02
 5.56723630e-02 3.37941298e-02 1.65219209e-02 6.69620609e-03
 2.29842072e-03 6.79278687e-04 1.75158895e-04 3.98382266e-05
 8.06499242e-06 1.46457591e-06 2.40179746e-07 3.57800806e-08
 4.86838520e-09 6.08658730e-10 7.07475421e-11 7.98969619e-12
 1.04177409e-12]"
20,50,0.2,0.95,47.5,10.0,0.23191496352226967,1.2157626638731925e-07,"[0.0086517  0.03156488 0.00953068 0.05556779 0.01939879 0.01135453
 0.01128083 0.06293348 0.02504885 0.01405415 0.01666061 0.0108385
 0.00713952 0.00542892 0.01243239]","[8.65169550e-03 3.15648754e-02 5.55677868e-02 6.29334778e-02
 5.16010897e-02 3.26894358e-02 1.66780413e-02 7.05400106e-03
 2.52688810e-03 7.79469172e-04 2.09814019e-04 4.98217556e-05
 1.05320011e-05 1.99747783e-06 3.42175260e-07 5.32576785e-08
 7.57300781e-09 9.89981838e-10 1.20510388e-10 1.43273888e-11
 1.98625627e-12]"
20,50,0.2,1,50,10.0,0.24023698549547157,2.641210989631417e-07,"[0.00673795 0.02559621 0.00809353 0.04689182 0.0170987  0.00966298
 0.01057084 0.05524715 0.02290589 0.01243215 0.01606568 0.00956431
 0.00654065 0.00488959 0.01272848]","[6.73794755e-03 2.55962088e-02 4.68918247e-02 5.52471507e-02
 4.71154337e-02 3.10428501e-02 1.64725203e-02 7.24684493e-03
 2.70056212e-03 8.66744133e-04 2.42788393e-04 6.00063207e-05
 1.32056512e-05 2.60789611e-06 4.65272194e-07 7.54377860e-08
 1.11776713e-08 1.52348763e-09 1.93691406e-10 2.41811404e-11
 3.55437251e-12]"
20,50,0.22,0.1,5.0,11.0,0.18364604672650736,3.6984113672752335e-26,"[6.34736418e-01 2.35531630e-01 5.29849245e-02 4.26288909e-02
 1.09010253e-02 8.24655693e-03 3.79547140e-03 5.00841676e-03
 1.45050612e-03 1.06146244e-03 5.90208067e-04 8.58278338e-04
 3.91199990e-04 3.37198411e-04 2.37873016e-04]","[6.34736418e-01 2.35531630e-01 4.26288909e-02 5.00841676e-03
 4.29081287e-04 2.85592246e-05 1.53704464e-06 6.87634195e-08
 2.60967672e-09 8.53448830e-11 2.43535855e-12 6.12639139e-14
 1.37040722e-15 2.74600322e-17 4.96065051e-19 8.12463764e-21
 1.21244979e-22 1.65598836e-24 2.07844785e-26 2.40753969e-28
 2.65434332e-30]"
20,50,0.22,0.15,7.5,11.0,0.18545742604869983,9.79799241223076e-23,"[0.50569671 0.28084875 0.06394446 0.07602825 0.01971564 0.0148117
 0.00698755 0.01335177 0.00392737 0.00285115 0.00162968 0.00229872
 0.00106757 0.00091694 0.00067114]","[5.05696706e-01 2.80848749e-01 7.60282491e-02 1.33517740e-02
 1.70873896e-03 1.69796606e-04 1.36360456e-05 9.09868276e-07
 5.14818309e-08 2.50925410e-09 1.06686236e-10 3.99787792e-12
 1.33190974e-13 3.97434236e-15 1.06904498e-16 2.60688395e-18
 5.79189075e-20 1.17771834e-21 2.20070275e-23 3.79825072e-25
 6.32607584e-27]"
20,50,0.22,0.2,10.0,11.0,0.18738680757892295,2.4615492883284858e-20,"[0.40289032 0.2976309  0.06863303 0.10710131 0.02818546 0.02101676
 0.01018007 0.02498507 0.00746987 0.00537658 0.00316447 0.00432192
 0.0020468  0.00175129 0.00133358]","[4.02890321e-01 2.97630901e-01 1.07101310e-01 2.49850737e-02
 4.24483640e-03 5.59631248e-04 5.95964787e-05 5.27072973e-06
 3.95126779e-07 2.55079432e-08 1.43605542e-09 7.12411664e-11
 3.14153509e-12 1.24063087e-13 4.41614372e-15 1.42498900e-16
 4.18925209e-18 1.12714089e-19 2.78706092e-21 6.37236568e-23
 1.42517984e-24]"
20,50,0.22,0.25,12.5,11.0,0.18944907819264112,1.7010046632500783e-18,"[0.32098412 0.29565224 0.06910244 0.13255417 0.03543006 0.02620519
 0.01305756 0.03850082 0.01170909 0.0083504  0.00507008 0.0066918
 0.00323441 0.00275602 0.00219003]","[3.20984116e-01 2.95652241e-01 1.32554169e-01 3.85008250e-02
 8.13869923e-03 1.33426165e-03 1.76593918e-04 1.94019359e-05
 1.80619329e-06 1.44750482e-07 1.01139851e-08 6.22589382e-10
 3.40616401e-11 1.66866838e-12 7.36784100e-14 2.94887634e-15
 1.07527300e-16 3.58837942e-18 1.10065931e-19 3.12612450e-21
 8.80173194e-23]"
20,50,0.22,0.3,15.0,11.0,0.1916615621110031,5.195497395532026e-17,"[0.25572916 0.28188506 0.06683652 0.15112991 0.04106445 0.03010579
 0.01546456 0.05245374 0.01624167 0.01146807 0.00719759 0.00916123
 0.00452322 0.00383696 0.00319239]","[2.55729159e-01 2.81885059e-01 1.51129906e-01 5.24537443e-02
 1.32409059e-02 2.59058378e-03 4.08976406e-04 5.35722591e-05
 5.94389284e-06 5.67555422e-07 4.72376918e-08 3.46310990e-09
 2.25615374e-10 1.31604083e-11 6.91843637e-13 3.29668220e-14
 1.43115626e-15 5.68620335e-17 2.07684938e-18 7.03596906e-20
 2.39415954e-21]"
20,50,0.22,0.35,17.5,11.0,0.19404440857120653,9.033574496621585e-16,"[0.20374031 0.26123625 0.06289606 0.16279124 0.04501032 0.03268284
 0.01734812 0.06562181 0.02070688 0.01446444 0.00940467 0.01151747
 0.00581434 0.0049082  0.00429155]","[2.03740308e-01 2.61236247e-01 1.62791245e-01 6.56218071e-02
 1.92256626e-02 4.36304413e-03 7.98532856e-04 1.21212773e-04
 1.55789859e-05 1.72271439e-06 1.66010205e-07 1.40890395e-08
 1.06243099e-09 7.17270814e-11 4.36397713e-12 2.40659535e-13
 1.20910940e-14 5.55993267e-16 2.35082300e-17 9.23771460e-19
 3.69342681e-20]"
20,50,0.22,0.4,20.0,11.0,0.1966210055513,1.0399088576247643e-14,"[0.16232061 0.23709994 0.05802844 0.16817737 0.04736803 0.03403519
 0.01871794 0.07710534 0.02482034 0.01713704 0.01157086 0.01360038
 0.00702701 0.00590047 0.00544374]","[1.62320611e-01 2.37099944e-01 1.68177373e-01 7.71053436e-02
 2.56751977e-02 6.61843209e-03 1.37521160e-03 2.36893971e-04
 3.45403977e-05 4.33181023e-06 4.73338566e-07 4.55444897e-08
 3.89339628e-09 2.97959306e-10 2.05488850e-11 1.28451221e-12
 7.31539313e-14 3.81332327e-15 1.82828817e-16 8.16496123e-18
 3.75753253e-19]"
20,50,0.22,0.45,22.5,11.0,0.1994183998051124,8.736599624043599e-14,"[0.12932139 0.21177067 0.05275036 0.16825187 0.04833177 0.03432993
 0.01961931 0.08633501 0.02838217 0.01935034 0.01360314 0.01530508
 0.00810168 0.00676353 0.00661327]","[1.29321394e-01 2.11770672e-01 1.68251868e-01 8.63350111e-02
 3.21529116e-02 9.26413665e-03 2.15053624e-03 4.13698874e-04
 6.73400730e-05 9.42598348e-06 1.14937753e-06 1.23397351e-07
 1.17690820e-08 1.00483675e-09 7.73116523e-11 5.39159590e-12
 3.42573326e-13 1.99246824e-14 1.06626384e-15 5.32835450e-17
 2.77835956e-18]"
20,50,0.22,0.5,25.0,11.0,0.2024676912111185,5.725177459554561e-13,"[0.1030308  0.1867509  0.04741002 0.16408222 0.04813471 0.03376011
 0.02011491 0.09303331 0.0312714  0.02102983 0.01543586 0.01657649
 0.00899936 0.00746546 0.00777311]","[1.03030803e-01 1.86750896e-01 1.64082219e-01 9.30333099e-02
 3.82574048e-02 1.21643233e-02 3.11465312e-03 6.60636754e-04
 1.18533463e-04 1.82847479e-05 2.45670504e-06 2.90589403e-07
 3.05333340e-08 2.87193099e-09 2.43428628e-10 1.87026736e-11
 1.30924570e-12 8.39047201e-14 4.94972596e-15 2.73417656e-16
 1.59542284e-17]"
20,50,0.22,0.55,27.500000000000004,11.0,0.20580435408647124,3.0685935231186976e-12,"[0.082085   0.16297887 0.04223363 0.15670861 0.04701498 0.0325189
 0.02027313 0.09715685 0.03343365 0.02215146 0.01702769 0.01740018
 0.00969891 0.0079901  0.00890417]","[8.20849983e-02 1.62978871e-01 1.56708609e-01 9.71568532e-02
 4.36566820e-02 1.51591601e-02 4.23693095e-03 9.80632651e-04
 1.91943014e-04 3.22943122e-05 4.73195276e-06 6.10356825e-07
 6.99324660e-08 7.17261131e-09 6.62953577e-10 5.55446527e-11
 4.24048969e-12 2.96411883e-13 1.90824631e-14 1.15378432e-15
 7.45873122e-17]"
20,50,0.22,0.6,30.0,11.0,0.20946842041452232,1.3931801871526387e-11,"[0.0653974  0.14099649 0.03736007 0.14707208 0.04519586 0.03078486
 0.02016068 0.09883516 0.03486673 0.02272983 0.01835732 0.01779248
 0.01019376 0.00833407 0.00999382]","[6.53974030e-02 1.40996488e-01 1.47072080e-01 9.88351587e-02
 4.81052395e-02 1.80835154e-02 5.46941363e-03 1.36942654e-03
 2.89899483e-04 5.27442666e-05 8.35642971e-06 1.16539481e-06
 1.44368135e-07 1.60096003e-08 1.59998134e-09 1.44953706e-10
 1.19672829e-11 9.04770816e-13 6.30387662e-14 4.13838457e-15
 2.93940778e-16]"
20,50,0.22,0.65,32.5,11.0,0.2135044417434724,5.5023235284130105e-11,"[0.05210234 0.12107212 0.0328666  0.13598121 0.04287534 0.02871458
 0.01983836 0.09831438 0.03560651 0.02280699 0.01941872 0.01779109
 0.01048842 0.00850365 0.01103413]","[5.21023379e-02 1.21072124e-01 1.35981211e-01 9.83143818e-02
 5.14479832e-02 2.07828862e-02 6.75215246e-03 1.81549967e-03
 4.12644601e-04 8.05974372e-05 1.37073798e-05 2.05203314e-06
 2.72876068e-07 3.24843816e-08 3.48526397e-09 3.39009124e-10
 3.00527723e-11 2.44016515e-12 1.82719722e-13 1.29362085e-14
 1.00253527e-15]"
20,50,0.22,0.7,35.0,11.0,0.21796113118361188,1.9299075187694452e-10,"[0.04151011 0.10328984 0.02878779 0.12410292 0.04022184 0.02643996
 0.0193588  0.09590984 0.03571447 0.02244268 0.02021684 0.01744702
 0.01059536 0.00851197 0.01202008]","[4.15101134e-02 1.03289843e-01 1.24102915e-01 9.59098379e-02
 5.36149774e-02 2.31254370e-02 8.01941904e-03 2.30096123e-03
 5.58000215e-04 1.16274989e-04 2.10965365e-05 3.36926691e-06
 4.77999456e-07 6.07120283e-08 6.95039689e-09 7.21442972e-10
 6.82568532e-11 5.91631678e-12 4.73296515e-13 3.59308576e-14
 3.02028313e-15]"
20,50,0.22,0.75,37.5,11.0,0.22289057946825527,6.110794435506397e-10,"[0.03307125 0.08761357 0.02512933 0.11196754 0.03737378 0.02406845
 0.01876564 0.09196842 0.03526741 0.02170633 0.02076388 0.01681815
 0.01053236 0.00837673 0.01294786]","[3.30712513e-02 8.76135716e-02 1.11967536e-01 9.19684233e-02
 5.46105048e-02 2.50098567e-02 9.20592628e-03 2.80319785e-03
 7.21356965e-04 1.59496965e-04 3.07062985e-05 5.20376890e-06
 7.83438015e-07 1.05604956e-07 1.28320574e-08 1.41389512e-09
 1.42021315e-10 1.30727089e-11 1.11157918e-12 9.00445385e-14
 8.16778541e-15]"
20,50,0.22,0.8,40.0,11.0,0.22834694585393994,1.769982026212244e-09,"[0.02634798 0.07393273 0.02187811 0.09998172 0.03444142 0.0216848
 0.01809359 0.08684051 0.03434945 0.02067096 0.02107622 0.01596421
 0.01032039 0.00811822 0.0138134 ]","[2.63479807e-02 7.39327264e-02 9.99817209e-02 8.68405140e-02
 5.44991901e-02 2.63692799e-02 1.02523842e-02 3.29701452e-03
 8.95981686e-04 2.09208887e-04 4.25353352e-05 7.61316291e-06
 1.21064566e-06 1.72389304e-07 2.21304442e-08 2.57655194e-09
 2.73511885e-10 2.66146195e-11 2.39472038e-12 2.06115788e-13
 2.00858958e-14]"
20,50,0.22,0.85,42.5,11.0,0.23438455237054026,4.7407203471221405e-09,"[0.02099153 0.06209419 0.01900944 0.08844482 0.03150987 0.0193537
 0.01736908 0.08086015 0.03304605 0.01940863 0.02117227 0.01494324
 0.00998198 0.00775795 0.01461132]","[2.09915277e-02 6.20941914e-02 8.84448151e-02 8.08601535e-02
 5.33911930e-02 2.71718244e-02 1.11099334e-02 3.75697164e-03
 1.07359562e-03 2.63610353e-04 5.63644753e-05 1.06105643e-05
 1.77484823e-06 2.65879277e-07 3.59135299e-08 4.40017098e-09
 4.91645979e-10 5.03721070e-11 4.77736529e-12 4.35287050e-13
 4.53930408e-14]"
